Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
7.2,17,64.0,65.62880322956681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,1.0,1.0,638,60,98,63.8,12.016655108639842,63.8,0.0152651071548461,10,144.40000000000003,BENIGN
29.2,6,236.6,282.6369449928908,0.0,0.1,0.0,0.0,0.9,0.1,0.0,9,1,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,826,60,230,82.6,51.897762743472654,82.6,0.0044749021530151,10,2693.377777777778,BENIGN
22.4,6,64.0,1874.80064366172,0.0,0.0,0.0,0.0,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,9324,60,1514,932.4,750.8423713847444,932.4,0.0006233930587768,10,563764.2666666665,BENIGN
27.2,6,102.2,43.67992868419847,0.0,0.0,0.0,0.6,0.8,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1619,66,264,161.9,75.09320134931583,161.9,0.0248822212219238,10,5638.988888888889,BENIGN
32.0,6,214.3,419.9931908757736,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1980,66,1386,198.0,417.42065114222606,198.0,0.0025696992874145,10,174240.0,BENIGN
29.6,6,214.3,277.29102208118474,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,654,60,66,65.4,1.8973665961010275,65.4,0.0041069030761718,10,3.6,BENIGN
32.0,6,231.0,156.11533980727071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0064056158065795,10,0.0,BENIGN
24.4,6,123.4,94.09269051042818,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,824,60,158,82.4,39.41573289944005,82.4,0.0106279134750366,10,1553.6,BENIGN
29.6,6,100.4,240.22359679266896,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,11089,99,2962,1108.9,944.3876852225468,1108.9,0.0054906845092773,10,891868.0999999999,BENIGN
29.6,6,149.9,760.7472702869372,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,8154,66,2962,815.4,1005.3147876273492,815.4,0.0014793872833251,10,1010657.8222222222,BENIGN
24.8,6,105.9,74.98719910751319,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1730,62,773,173.0,217.65926480523527,173.0,0.0133357048034667,10,47375.55555555556,BENIGN
17.6,6,92.7,65.66373648738562,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1048,60,235,104.8,54.43609913365293,104.8,0.015427803993225,10,2963.288888888889,BENIGN
32.0,6,231.0,1004.118646908142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0009959936141967,10,0.0,BENIGN
32.0,6,80.3,200.802577593512,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8417,66,1514,841.7,725.2359079790674,841.7,0.0049975156784057,10,525967.1222222223,BENIGN
28.8,6,57.2,125.11272453928804,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,14784,60,2962,1478.4,1017.8410921597186,1478.4,0.0080375909805297,10,1036000.488888889,BENIGN
27.2,6,165.8,61.622218826765085,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1192,66,344,119.2,96.59629622529243,119.2,0.0162280082702636,10,9330.844444444449,BENIGN
26.4,6,93.1,88.5748798391661,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,8451,60,2962,845.1,1027.632278589963,845.1,0.0139623880386352,10,1056028.1,BENIGN
20.0,6,148.0,489.6227119910348,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3994,60,3025,399.4,928.4617146417808,399.4,0.0020426034927368,10,862041.1555555556,BENIGN
22.4,6,95.8,33.16145548788635,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1269,62,230,126.9,64.35051584011498,126.9,0.0303806066513061,10,4140.988888888889,BENIGN
27.2,6,66.6,58.45833925679386,0.0,0.2,0.0,0.3,0.7,0.0,0.0,7,2,0,0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,776,60,156,77.6,28.27719929554552,77.6,0.0198209047317504,10,799.5999999999999,BENIGN
11.2,17,49.4,33.3640434226132,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0,0.8,0.8,946,60,218,94.6,47.37838231842779,94.6,0.0326315879821777,10,2244.711111111111,BENIGN
15.2,17,74.2,57.11968252800963,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.7,0.1,0.0,0.0,0.0,1.0,1.0,1216,60,344,121.6,85.34400974878085,121.6,0.0175071954727172,10,7283.599999999999,BENIGN
32.0,6,97.6,859.9995899202395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12244,66,1514,1224.4,610.5304069231751,1224.4,0.0011816024780273,10,372747.3777777778,BENIGN
32.0,6,80.8,827.8177117255808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588,66,2962,1658.8,821.9517152620476,1658.8,0.0013978004455566,10,675604.6222222223,BENIGN
28.8,6,57.2,98.8045841627307,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,18120,60,7306,1812.0,2129.447293965685,1812.0,0.0101400852203369,10,4534545.777777778,BENIGN
24.8,6,153.0,109.1749223024504,0.0,0.0,0.0,0.8,1.0,0.0,0.0,10,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1158,66,176,115.8,31.463559168593047,115.8,0.0098710060119628,10,989.9555555555556,BENIGN
28.8,6,90.8,83.23898016817263,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,1416,60,217,141.6,69.82867924029814,141.6,0.012594985961914,10,4876.044444444445,BENIGN
17.6,17,77.5,33.24003445808168,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1138,60,214,113.8,57.2281981777049,113.8,0.0301914930343627,10,3275.0666666666666,BENIGN
19.6,6,99.7,705.3162258059092,0.0,0.1,0.0,0.1,0.7,0.0,0.0,7,1,0,0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,16607,70,4434,1660.7,1407.330337119817,1660.7,0.0014513969421386,10,1980578.677777778,BENIGN
32.0,6,214.4,172.09942801808677,0.1,0.0,0.0,0.1,1.0,0.0,0.0,10,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2308,66,1714,230.8,521.143358395749,230.8,0.0092917919158935,10,271590.4000000001,BENIGN
29.6,6,83.1,383.5213006226969,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,13856,230,1514,1385.6,406.0364515656199,1385.6,0.0026262044906616,10,164865.6,BENIGN
16.8,6,80.3,114.23236458018428,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1061,60,176,106.1,47.77830749060359,106.1,0.0096496820449829,10,2282.766666666667,BENIGN
32.0,6,214.3,285.2821667358169,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2108,66,1514,210.8,457.8978051923813,210.8,0.0036450147628784,10,209670.4,BENIGN
9.6,17,57.6,123.91878796473564,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.9,0.9,696,60,156,69.6,30.35786553761644,69.6,0.0080831050872802,10,921.6,BENIGN
24.0,6,94.6,43.42954651822584,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,2407,60,1237,240.7,355.7739763139264,240.7,0.0230350971221923,10,126575.12222222224,BENIGN
32.0,6,92.1,83.76194479780965,0.1,0.0,0.0,0.3,1.0,0.0,0.0,10,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1014,66,323,101.4,82.77573450125479,101.4,0.0130560159683227,10,6851.822222222223,BENIGN
29.6,6,99.5,127.5655421598803,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,12790,66,2962,1279.0,1280.55040249626,1279.0,0.0105276107788085,10,1639809.3333333333,BENIGN
26.4,6,160.3,229.5682634206148,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,908,60,230,90.8,56.648624578772136,90.8,0.0043560981750488,10,3209.0666666666666,BENIGN
32.0,6,147.6,334.1915127563623,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6452,66,1514,645.2,747.7439847077787,645.2,0.0029926061630249,10,559121.0666666668,BENIGN
28.4,6,95.7,318.52247873633047,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,9354,60,1514,935.4,746.982105988267,935.4,0.0037436962127685,10,557982.2666666666,BENIGN
32.0,6,232.0,537.5796570198149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0020680904388427,10,0.0,BENIGN
27.2,6,82.3,93.43619331915036,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,5340,66,1514,534.0,677.7244605622881,534.0,0.0107450008392333,10,459310.4444444445,BENIGN
29.6,6,79.1,209.1306797500985,0.2,0.0,0.0,0.3,1.0,0.0,0.0,10,0,2,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,957,60,264,95.7,66.72672294932185,95.7,0.0054700136184692,10,4452.455555555556,BENIGN
32.0,6,64.0,1085.426220174939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484,1514,2962,1948.4,699.4504509494102,1948.4,0.0009871959686279,10,489230.9333333333,BENIGN
32.0,6,232.0,715.4585152838428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0021300077438354,10,0.0,BENIGN
30.8,6,127.6,235.6986153569502,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3600,60,1494,360.0,598.3443824420849,360.0,0.0042957067489624,10,358016.0,BENIGN
32.0,6,97.4,1893.932990156236,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18142,66,8754,1814.2,2527.8618896872777,1814.2,0.0009932041168212,10,6390085.733333333,BENIGN
32.0,6,64.0,719.8915263546334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692,66,1514,1369.2,457.8978051923813,1369.2,0.0317260026931762,10,209670.4,BENIGN
17.6,17,82.3,63.41189952799809,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,993,60,214,99.3,55.16450146808382,99.3,0.0187554121017456,10,3043.1222222222223,BENIGN
17.6,17,133.1,120.78316184749713,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,794,60,230,79.4,52.9993710654507,79.4,0.0082793951034545,10,2808.933333333333,BENIGN
11.2,17,82.7,81.28811194232334,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.8,0.8,939,60,230,93.9,56.67147038462612,93.9,0.0123199224472045,10,3211.655555555555,BENIGN
32.0,6,214.8,568.3723829527746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0026231050491333,10,0.0,BENIGN
24.0,6,85.5,353.6184670898989,0.1,0.1,0.0,0.3,0.9,0.0,0.0,9,1,1,0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1526,60,817,152.6,235.3150134512364,152.6,0.0039813041687011,10,55373.15555555555,BENIGN
32.0,6,64.0,1332.4556833343922,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15625,1514,1999,1562.5,153.3704665181664,1562.5,0.0007713079452514,10,23522.5,BENIGN
32.0,6,198.4,412.0303351801642,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1490,66,790,149.0,227.67471923289543,149.0,0.0024751901626586,10,51835.77777777778,BENIGN
23.6,6,202.9,49.91668065041696,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1083,60,214,108.3,63.15773903489579,108.3,0.020163083076477,10,3988.9,BENIGN
24.8,6,116.7,213.7845896642592,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,7217,60,1514,721.7,699.8374493806084,721.7,0.0046919107437133,10,489772.4555555557,BENIGN
25.6,6,63.6,143.76264772820753,0.0,0.1,0.0,0.2,0.6,0.0,0.0,6,1,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,5916,60,1514,591.6,683.5221202630453,591.6,0.0070288896560668,10,467202.4888888889,BENIGN
28.8,6,64.0,664.2337477234936,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,15172,98,2962,1517.2,675.0849823046973,1517.2,0.0018284797668457,10,455739.7333333334,BENIGN
24.4,6,99.4,60.55104094333821,0.0,0.1,0.0,0.3,0.8,0.0,0.0,8,1,0,0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1293,60,317,129.3,87.89899506441091,129.3,0.0166629076004028,10,7726.233333333333,BENIGN
20.0,6,150.3,202.8183616133384,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2248,60,1514,224.8,456.0177384464093,224.8,0.0080758094787597,10,207952.17777777772,BENIGN
24.0,6,74.1,56.873769451480456,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1885,60,987,188.5,285.96202156541307,188.5,0.0187379837036132,10,81774.27777777778,BENIGN
32.0,6,64.0,1353.1758936636986,0.1,0.0,0.0,0.1,1.0,0.0,0.0,10,0,1,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,53273,66,13098,5327.3,4022.0591754859984,5327.3,0.0061716079711914,10,16176960.01111111,BENIGN
30.8,6,233.4,646.9995526555293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,654,60,66,65.4,1.8973665961010275,65.4,0.001596188545227,10,3.6,BENIGN
12.4,17,143.1,23.4864752569942,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.2,0.0,1.0,1.0,1252,60,230,125.2,70.66006258449283,125.2,0.042979884147644,10,4992.844444444444,BENIGN
28.0,6,59.6,47.14910244462856,0.0,0.1,0.0,0.4,0.7,0.0,0.0,7,1,0,0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,957,60,176,95.7,46.82841018014598,95.7,0.0212431192398071,10,2192.9,BENIGN
32.0,6,131.6,1394.5220600458822,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9438,66,2962,943.8,1004.235673977423,943.8,0.0007612943649291,10,1008489.2888888888,BENIGN
25.2,6,167.0,81.64985380401562,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,952,60,230,95.2,56.21545853035247,95.2,0.0123632192611694,10,3160.1777777777784,BENIGN
4.0,17,75.7,39.33430989888608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.0,0.7,0.7,1404,60,230,140.4,75.1712119837848,140.4,0.026912784576416,10,5650.711111111112,BENIGN
20.0,6,69.9,86.0112458627775,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.2,0.1,0.0,0.8,0.8,9606,60,2962,960.6,1201.6215155641426,960.6,0.0119644880294799,10,1443894.2666666668,BENIGN
32.0,6,198.0,95.6836872734407,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2007,66,1413,200.7,425.9588008246808,200.7,0.018549108505249,10,181440.90000000005,BENIGN
32.0,6,231.0,36095.559380378654,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,2.7799606323242183e-05,10,0.0,BENIGN
32.0,6,247.0,4438.416931216932,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31353,1494,4350,3135.3,1169.181294752871,3135.3,0.0002971172332763,10,1366984.9,BENIGN
12.0,17,57.2,152.81855842135369,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.9,0.9,1692,60,415,169.2,146.4830669015668,169.2,0.0067113876342773,10,21457.28888888889,BENIGN
32.0,6,64.0,954.0314803020652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0022548913955688,10,0.0,BENIGN
12.8,6,117.2,27.761661501721576,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.3,0.0,0.0,0.7,0.7,1322,60,336,132.2,93.97966683159596,132.2,0.0393122196197509,10,8832.177777777777,BENIGN
29.6,6,204.8,283.0775876032612,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,766,66,156,76.6,28.34783942384322,76.6,0.0035327196121215,10,803.5999999999999,BENIGN
32.0,6,231.0,8312.136345620293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0001204013824462,10,0.0,BENIGN
7.6,0,85.6,60.34526962769638,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.4,0.1,0.0,0.6,0.6,820,60,230,82.0,54.32413009990231,82.0,0.0255725145339965,10,2951.111111111112,BENIGN
32.0,6,186.4,117.638756833015,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,750,66,156,75.0,28.46049894151541,75.0,0.0085129022598266,10,810.0,BENIGN
32.0,6,64.0,2463.0359974161724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588,1514,2962,1658.8,457.8978051923813,1658.8,0.0016826152801513,10,209670.4,BENIGN
22.4,6,104.0,261.77261010940725,0.0,0.0,0.0,0.0,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,750,60,174,75.0,34.899856733230294,75.0,0.0040637016296386,10,1218.0,BENIGN
29.6,6,183.3,684.0360748242739,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5152,66,1514,515.2,690.7491585228317,515.2,0.0014662027359008,10,477134.4000000001,BENIGN
22.4,6,85.8,338.8542482973687,0.1,0.2,0.0,0.1,0.6,0.0,0.0,6,2,1,0,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1115,60,267,111.5,75.24663152298285,111.5,0.0065140008926391,10,5662.055555555556,BENIGN
32.0,6,232.0,3331.1921213565247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0003001928329467,10,0.0,BENIGN
